"row_id","source","lat_deg","lon_deg","report_date","status_id","water_source_clean","water_source_category","water_tech_clean","_water_tech_category","facility_type","clean_country_name","clean_adm1","clean_adm2","clean_adm3","clean_adm4","install_year","installer","rehab_year","rehabilitator","management_clean","status_clean","pay","fecal_coliform_presence","fecal_coliform_value","subjective_quality","activity_id","scheme_id","wpdx_id","notes","orig_lnk","photo_lnk","country_id","data_lnk","distance_to_primary","distance_to_secondary","distance_to_tertiary","distance_to_city","distance_to_town","water_point_history","rehab_priority","served_population","local_population","crucialness","pressure","usage_cap","is_urban","days_since_report","staleness_score","is_latest","location_id","cluster_size","clean_country_id","country_name","water_source","water_tech","status","adm2","adm3","management","adm1","new_georeferenced_column_","lat_deg_original","lat_lon_deg","lon_deg_original","public_data_source","converted","count","created_timestamp","updated"
"65455","Federal Ministry of Water Resources, Nigeria","4.7717933","6.2364483","2015-06-05T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Nigeria","Bayelsa","Ogbia",,,"2015",,,,,"Functional but needs repair","No",,,"No because of Colour",,,"6FP8Q6CP+PH8","Otuedu",,"https://akvoflow-55.s3.amazonaws.com/images/089cba52-1dee-4744-9b3b-68f8a9589b69.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","15690.535138312871","48043.07398683735","4742.850461290671","18376.6416205911","8731.311997125318","{""2015-06-05"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/089cba52-1dee-4744-9b3b-68f8a9589b69.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"1111","2283","0.48664038545773103","3.703333333333333","300","False","2664","43.18279878988017","true","252761","1","NGA","Nigeria","Improved Tube well or borehole","Hand pump","Functional (but not in use) Technical breakdown","Ogbia",,,"Bayelsa","POINT (6.2364483 4.7717933)",,"(4.7717933°, 6.2364483°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"64733","Federal Ministry of Water Resources, Nigeria","5.8008422","6.8797015","2015-05-06T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Nigeria","Anambra","Ihiala",,,"2013",,,,"Direct Government Operation","Functional but needs repair","No",,,"Acceptable quality",,,"6FQ8RV2H+8VP","Alife Umaku  Uli",,"https://akvoflow-55.s3.amazonaws.com/images/ea87467a-ae21-473b-8f6c-e5278a4eae34.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","22486.05469034881","4812.931108177542","1366.997057469205","38009.96940573377","5019.335954233842","{""2015-05-06"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/ea87467a-ae21-473b-8f6c-e5278a4eae34.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"3502","5086","0.6885568226504128","11.673333333333334","300","False","2694","42.776369858287175","true","235279","1","NGA","Nigeria","Improved Tube well or borehole","Hand pump","Functional (but not in use) Technical breakdown","Ihala",,"Direct Government Operation","Anambra","POINT (6.8797015 5.8008422)",,"(5.8008422°, 6.8797015°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"32389","Federal Ministry of Water Resources, Nigeria","4.8914433","7.80819","2015-01-10T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Akwa Ibom","Uyo",,,"2007",,,,"Community Management","Functional","No",,,"No because of Colour",,,"6FP9VRR5+H7G","Anan Ikono",,"https://akvoflow-55.s3.amazonaws.com/images/6aaa0602-a089-4928-832e-df0e8a146ef8.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","3333.0811101357767","1469.3148195504323","532.3058109311007","20240.020442407596","30365.024303031525","{""2015-01-10"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/6aaa0602-a089-4928-832e-df0e8a146ef8.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"203","552","0.3677536231884058","0.203","1000","False","2810","41.240513625450085","true","189691","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional (and in use)","Uyo",,"Community Management","Akwa Ibom","POINT (7.80819 4.8914433)",,"(4.8914433°, 7.80819°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"220524","Federal Ministry of Water Resources, Nigeria","4.9177657","8.3230321","2015-08-22T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Nigeria","Cross River","Akpabuyo",,,,,,,"Community Management","Functional","No",,,"Acceptable quality",,,"6FPCW89F+463","Anantigha",,"https://akvoflow-55.s3.amazonaws.com/images/d8d2e098-100e-4662-aa86-afcc0c179dc9.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","5215.245076994402","1585.1767909882626","1113.1649759222273","7019.993429162781","14667.539954244421","{""2015-08-22"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/d8d2e098-100e-4662-aa86-afcc0c179dc9.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"2405","12886","0.18663665994102127","8.016666666666667","300","True","2586","44.25767792588884","true","266837","1","NGA","Nigeria","Improved Tube well or borehole","Hand pump","Functional (and in use)","Calabar South",,"Community Management","Cross River","POINT (8.3230321 4.9177657)",,"(4.9177657°, 8.3230321°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"47660","Federal Ministry of Water Resources, Nigeria","4.7324439","6.8630139","2015-02-07T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Rivers","Degema",,,"2013",,,,"Other","Functional","No",,,"Acceptable quality",,,"6FP8PVJ7+X6C","Ikpo polo, Buguma",,"https://akvoflow-55.s3.amazonaws.com/images/0f001a37-92a2-4e56-a361-491d67f8d90a.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","15979.715852966647","15708.434304339438","172.5582500466734","17721.835351855345","186.29452133658967","{""2015-02-07"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/0f001a37-92a2-4e56-a361-491d67f8d90a.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"2526","83901","0.0301069117173812","2.526","1000","True","2782","41.60611214432993","true","215820","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional (and in use)","Asari-Toru",,"Other","Rivers","POINT (6.8630139 4.7324439)",,"(4.7324439°, 6.8630139°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"221041","Federal Ministry of Water Resources, Nigeria","5.31637","6.28463","2015-10-29T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Nigeria","Delta","Isoko South",,,"2013",,,,"Community Management","Functional","No",,,"Acceptable quality",,,"6FQ8878M+GVR","Ekregbesi-Uzere",,"https://akvoflow-55.s3.amazonaws.com/images/251d011f-c0ba-4d4c-8ca1-4bdc7fc7c9c8.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","13891.767605471623","12961.578908267458","204.69961119543729","42356.912868862404","13203.239170304874","{""2015-10-29"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/251d011f-c0ba-4d4c-8ca1-4bdc7fc7c9c8.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"234","234","1.0","0.78","300","False","2518","45.21655884946376","true","279803","1","NGA","Nigeria","Improved Tube well or borehole","Hand pump","Functional (and in use)","Isoko South",,"Community Management","Delta","POINT (6.28463 5.31637)",,"(5.31637°, 6.28463°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"221341","Federal Ministry of Water Resources, Nigeria","5.4560217","5.8693317","2015-10-27T00:00:00.000","Yes","Protected Spring","Spring","Hand Pump","Hand Pump","Improved","Nigeria","Delta","Udu",,,"2015",,,,,"Functional","No",,,"No because of Taste",,,"6FQ7FV49+CP4","o",,"https://akvoflow-55.s3.amazonaws.com/images/6f84ab7c-1b93-4129-88d6-e8d72f86e7b5.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","10831.236320667207","135.45369965906568","480.9383818401711","14843.601287690646","8513.829680787549","{""2015-10-27"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/6f84ab7c-1b93-4129-88d6-e8d72f86e7b5.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Spring"", ""water_tech_clean"": ""Hand Pump""}}",,"12088","27462","0.44017187386206397","40.29333333333334","300","False","2520","45.188062121168116","true","278957","1","NGA","Nigeria","Improved Protected spring","Hand pump","Functional (and in use)","Udu",,,"Delta","POINT (5.8693317 5.4560217)",,"(5.4560217°, 5.8693317°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"48186","Federal Ministry of Water Resources, Nigeria","4.78474","6.997485","2015-02-16T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Nigeria","Rivers","Port Harcourt",,,"2014",,,,"Community Management","Functional","No",,,"Acceptable quality",,,"6FP8QXMW+VXX","alechi face 3 under rumuowoji",,"https://akvoflow-55.s3.amazonaws.com/images/8fc8c826-dc4e-428b-ab6f-953aca4a81c1.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","613.9900031511143","1637.0023728556591","197.67757790136318","3031.0579444022696","10805.758104572753","{""2015-02-16"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/8fc8c826-dc4e-428b-ab6f-953aca4a81c1.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"1008","11429","0.0881966926240266","3.36","300","True","2773","41.724312887128086","true","218717","1","NGA","Nigeria","Improved Tube well or borehole","Manual","Functional (and in use)","Port-Harcourt",,"Community Management","Rivers","POINT (6.997485 4.78474)",,"(4.78474°, 6.997485°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"47681","Federal Ministry of Water Resources, Nigeria","4.7348346","6.8651135","2015-01-28T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Rivers","Asari-Toru",,,"2014",,,,"Other","Functional","No",,,"Acceptable quality",,,"6FP8PVM8+W2Q","Kiene polo",,"https://akvoflow-55.s3.amazonaws.com/images/bb6b3e3b-cbc8-4bb9-b4b7-da9caf57224c.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","15642.23983359617","15370.153341665567","168.02154752290687","17437.70244018899","202.87467245815742","{""2015-01-28"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/bb6b3e3b-cbc8-4bb9-b4b7-da9caf57224c.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"2929","82135","0.0356608023376149","2.929","1000","True","2792","41.475170670569504","true","209770","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional (and in use)","Asari-Toru",,"Other","Rivers","POINT (6.8651135 4.7348346)",,"(4.7348346°, 6.8651135°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"48050","Federal Ministry of Water Resources, Nigeria","4.811145","7.0095033","2015-02-13T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Nigeria","Rivers","Obio/Akpor",,,"1999",,,,"Community Management","Functional","No",,,"Acceptable quality",,,"6FP9R265+FR2","oroworuko",,"https://akvoflow-55.s3.amazonaws.com/images/b8951fe1-b15b-41e9-88a8-50e01cedaa1b.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","53.758157577839626","621.7214465116888","622.0247882426618","4919.497530610954","7397.180700225465","{""2015-02-13"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/b8951fe1-b15b-41e9-88a8-50e01cedaa1b.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"13","1109","0.011722272317403066","0.043333333333333335","300","True","2776","41.68487537522852","true","218208","1","NGA","Nigeria","Improved Tube well or borehole","Manual","Functional (and in use)","Port-Harcourt",,"Community Management","Rivers","POINT (7.0095033 4.811145)",,"(4.811145°, 7.0095033°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"221507","Federal Ministry of Water Resources, Nigeria","5.4906183","5.7036033","2015-10-31T00:00:00.000","Yes","Protected Shallow Well","Well","Hand Pump","Hand Pump","Improved","Nigeria","Delta","Warri South",,,"2009",,,,,"Functional","No",,,"No because of Taste",,,"6FQ7FPR3+6CX","Orugbo",,"https://akvoflow-55.s3.amazonaws.com/images/38e17565-3a81-4a4e-b592-50339ad1393d.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","4187.3896518990205","5300.004534340887","3677.6000537953705","5911.281771854778","3410.507986460995","{""2015-10-31"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/38e17565-3a81-4a4e-b592-50339ad1393d.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Shallow Well"", ""water_tech_clean"": ""Hand Pump""}}",,"79","183","0.43169398907103823","0.2633333333333333","300","False","2516","45.24507354851285","true","280375","1","NGA","Nigeria","Improved Protected dug well","Manual","Functional (and in use)","Warri South",,,"Delta","POINT (5.7036033 5.4906183)",,"(5.4906183°, 5.7036033°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"32191","Federal Ministry of Water Resources, Nigeria","4.7522542","7.7901325","2015-02-28T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Akwa Ibom","Mkpat Enin",,,,,,,"Community Management","Functional","No",,,"Acceptable quality",,,"6FP9QQ2R+W32","Ikot umiang obio nkan",,"https://akvoflow-55.s3.amazonaws.com/images/ef1e6aa6-a619-4a68-91c2-a2af038aa96e.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","11547.926036781551","6299.381415531353","46.26692663376997","34376.26537170125","19008.352407981358","{""2015-02-28"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/ef1e6aa6-a619-4a68-91c2-a2af038aa96e.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"1649","3472","0.47494239631336405","1.649","1000","False","2761","41.8824364009997","true","221397","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional (and in use)","Mkpat Enin",,"Community Management","Akwa Ibom","POINT (7.7901325 4.7522542)",,"(4.7522542°, 7.7901325°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"219241","Federal Ministry of Water Resources, Nigeria","4.9446067","8.32611","2015-08-08T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Cross River","Calabar",,,,,,,"Direct Government Operation","Functional","No",,,"Acceptable quality",,,"6FPCW8VG+RCX","Mayne Avenue",,"https://akvoflow-55.s3.amazonaws.com/images/32b95919-8edf-4ea0-a4d7-005d96079a6c.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","2327.4191574151837","939.6225277010274","18.548647306283886","4065.799918552911","17223.485463615187","{""2015-08-08"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/32b95919-8edf-4ea0-a4d7-005d96079a6c.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"3900","14692","0.2654505853525728","3.9","1000","True","2600","44.06279978363866","true","262113","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional (and in use)","Calabar South",,"Direct Government Operation","Cross River","POINT (8.32611 4.9446067)",,"(4.9446067°, 8.32611°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"31828","Federal Ministry of Water Resources, Nigeria","5.0403217","7.7908033","2015-01-13T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Akwa Ibom","Abak",,,"2013",,,,"Health Care Facility","Functional","No",,,"Acceptable quality",,,"6FQ92QRR+48F","Abiakpo",,"https://akvoflow-55.s3.amazonaws.com/images/afdb086c-f358-4966-bc18-6c937684388a.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","8065.578924255148","3376.572803467334","50.040926370372965","14885.075835374235","27045.310040821412","{""2015-01-13"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/afdb086c-f358-4966-bc18-6c937684388a.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"707","1415","0.49964664310954066","0.707","1000","False","2807","41.27953073254725","true","192551","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional (and in use)","Abak",,"Institutional Management - Health Care Facility","Akwa Ibom","POINT (7.7908033 5.0403217)",,"(5.0403217°, 7.7908033°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"65292","Federal Ministry of Water Resources, Nigeria","4.6184433","6.2775817","2015-05-29T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Bayelsa","Nembe",,,,,,,,"Functional but needs repair","No",,,"No because of Colour",,,"6FP8J79H+92G","OLOGOAMA",,"https://akvoflow-55.s3.amazonaws.com/images/df11a7eb-51b9-4bdc-87de-d88df498410f.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","31854.734536964264","64759.34810606634","7502.087820123302","34837.121456090135","8714.68857214512","{""2015-05-29"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/df11a7eb-51b9-4bdc-87de-d88df498410f.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"22731","22731","1.0","22.731","1000","False","2671","43.08762131744866","true","251149","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional and in use but in bad shape","Nembe",,,"Bayelsa","POINT (6.2775817 4.6184433)",,"(4.6184433°, 6.2775817°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"32612","Federal Ministry of Water Resources, Nigeria","4.5677419","7.5533438","2015-02-26T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Akwa Ibom","Ikot Abasi",,,"2014",,,,"Direct Government Operation","Functional","No",,,"Acceptable quality",,,"6FP9HH93+38X","Ibekwe 1, ikot Abasi main park",,"https://akvoflow-55.s3.amazonaws.com/images/2123ca16-0b20-40e5-a123-2bf96ab11a70.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","12539.38161881134","5072.4720511764235","61.558272996398124","63290.67423813434","409.47515766279815","{""2015-02-26"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/2123ca16-0b20-40e5-a123-2bf96ab11a70.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"4655","13752","0.33849621873182084","4.655","1000","True","2763","41.85604092905651","true","220667","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional (and in use)","Ikot Abasi",,"Direct Government Operation","Akwa Ibom","POINT (7.5533438 4.5677419)",,"(4.5677419°, 7.5533438°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"31820","Federal Ministry of Water Resources, Nigeria","4.70597","7.7653283","2015-01-24T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Akwa Ibom","Mkpat Enin",,,,,,,"Community Management","Functional","No",,,"Acceptable quality",,,"6FP9PQ48+94P","ESA EKPO",,"https://akvoflow-55.s3.amazonaws.com/images/006fdb27-392e-4151-bee4-196d861cbe7e.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","8595.354484623438","5856.885581669069","155.93791382628172","40182.54800743831","18689.25682244979","{""2015-01-24"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/006fdb27-392e-4151-bee4-196d861cbe7e.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"3488","6508","0.5359557467732022","3.488","1000","False","2796","41.42290954037684","true","206702","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional (and in use)","Mkpat Enin",,"Community Management","Akwa Ibom","POINT (7.7653283 4.70597)",,"(4.70597°, 7.7653283°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"47481","Federal Ministry of Water Resources, Nigeria","4.7998958","7.3882826","2015-02-09T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Rivers","Khana",,,"2012",,,,"Direct Government Operation","Functional","No",,,"Acceptable quality",,,"6FP9Q9XQ+X83","okwale  buagor",,"https://akvoflow-55.s3.amazonaws.com/images/f3d090ee-9c05-4e64-b635-978f34501e18.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","6354.50386344747","6477.468456383078","177.12864110382358","34696.24717037546","14058.145130496774","{""2015-02-09"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/f3d090ee-9c05-4e64-b635-978f34501e18.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"38567","38567","1.0","38.567","1000","False","2780","41.63235000489664","true","217012","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional (and in use)","Khana",,"Direct Government Operation","Rivers","POINT (7.3882826 4.7998958)",,"(4.7998958°, 7.3882826°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
"47558","Federal Ministry of Water Resources, Nigeria","4.5009833","7.4695183","2015-03-02T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Rivers","Opobo/Nkoro",,,"2015",,,,"Direct Government Operation","Functional","No",,,"Acceptable quality",,,"6FP9GF29+9RR","Ebukuma",,"https://akvoflow-55.s3.amazonaws.com/images/63bb98f0-e9e4-49a5-9bb7-69e84ea8675c.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","20511.63796069063","210.33485271849224","4336.748103501518","58053.23028317172","6402.457955443059","{""2015-03-02"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/63bb98f0-e9e4-49a5-9bb7-69e84ea8675c.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"6819","6819","1.0","6.819","1000","False","2759","41.90884851859125","true","221663","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional (and in use)","Andoni",,"Direct Government Operation","Rivers","POINT (7.4695183 4.5009833)",,"(4.5009833°, 7.4695183°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000"
